Data;Hora UTC;VENTO-DIREÇÃO;VENTO-RAJADA;VENTO
2023/10/08;0500 UTC;67;4.4;1
2023/10/08;0600 UTC;69;4.1;0.9
2023/10/08;0700 UTC;69;3.4;0.9
2023/10/08;0800 UTC;49;3.4;1
2023/10/08;0900 UTC;51;3.1;0.9
2023/10/08;1000 UTC;66;3.8;1.3
2023/10/08;1100 UTC;77;4.4;1.4
2023/10/08;1200 UTC;61;6;1.5
2023/10/08;1300 UTC;67;7.1;1.7
2023/10/08;1400 UTC;59;5.2;1.4
2023/10/08;1500 UTC;82;5.4;1.5
2023/10/08;1600 UTC;73;6;2.1
2023/10/08;1700 UTC;61;6;1.9
2023/10/08;1800 UTC;64;7.1;1.9
2023/10/08;1900 UTC;55;6.7;2.2
2023/10/08;2000 UTC;55;6.7;1.2
2023/10/08;2100 UTC;50;5.8;1.1
2023/10/08;2200 UTC;58;5.2;1.7
2023/10/08;2300 UTC;60;7.1;2
2023/10/09;0000 UTC;63;6.3;1.7
2023/10/09;0100 UTC;51;5.6;1.2
2023/10/09;0200 UTC;63;3.9;0.6
2023/10/09;0300 UTC;44;4;1
2023/10/09;0400 UTC;43;3.2;0.6
2023/10/09;0500 UTC;51;2.4;0.7
2023/10/09;0600 UTC;29;2.8;0.7
2023/10/09;0700 UTC;58;3.9;1
2023/10/09;0800 UTC;59;4.1;0.9
2023/10/09;0900 UTC;54;3.6;0.8
2023/10/09;1000 UTC;56;2.9;0.6
2023/10/09;1100 UTC;73;3.8;1
2023/10/09;1200 UTC;55;5.3;1.8
2023/10/09;1300 UTC;102;6;1.6
2023/10/09;1400 UTC;49;7.9;1.8
2023/10/09;1500 UTC;95;5.3;1.4
2023/10/09;1600 UTC;94;5.9;1.7
2023/10/09;1700 UTC;97;7;1.7
2023/10/09;1800 UTC;104;6.9;1.8
2023/10/09;1900 UTC;59;8.4;1.4
2023/10/09;2000 UTC;74;8.9;1.7
2023/10/09;2100 UTC;75;6.4;1.7
2023/10/09;2200 UTC;62;6.4;2
2023/10/09;2300 UTC;54;7;2.3
2023/10/10;0000 UTC;55;7;1.8
2023/10/10;0100 UTC;59;6.8;1.7
2023/10/10;0200 UTC;54;6.3;1.5
2023/10/10;0300 UTC;49;5.1;0.8
2023/10/10;0400 UTC;42;3.2;0.7
2023/10/10;0500 UTC;45;4.6;1.2
2023/10/10;0600 UTC;41;3.8;0.8
2023/10/10;0700 UTC;54;3.8;1.1
2023/10/10;0800 UTC;51;3.6;0.9
2023/10/10;0900 UTC;42;3.6;0.8
2023/10/10;1000 UTC;43;3.5;1
2023/10/10;1100 UTC;125;3.1;0.8
2023/10/10;1200 UTC;52;4.6;1.3
2023/10/10;1300 UTC;89;6.3;1.4
2023/10/10;1400 UTC;100;5.3;1.7
2023/10/10;1500 UTC;89;5.8;1.7
2023/10/10;1600 UTC;114;6.5;1.8
2023/10/10;1700 UTC;106;6.5;1.5
2023/10/10;1800 UTC;110;5.6;1.7
2023/10/10;1900 UTC;123;6.1;1.8
2023/10/10;2000 UTC;116;5.5;1.3
2023/10/10;2100 UTC;111;4.8;1.3
2023/10/10;2200 UTC;100;6;0.9
2023/10/10;2300 UTC;76;4.7;1
2023/10/11;0000 UTC;76;4.3;1
2023/10/11;0100 UTC;81;3.7;0.9
2023/10/11;0200 UTC;60;4.8;1.1
2023/10/11;0300 UTC;79;5.6;1.3
2023/10/11;0400 UTC;89;4.7;1.4
2023/10/11;0500 UTC;63;4.7;1.2
2023/10/11;0600 UTC;77;4.9;1.3
2023/10/11;0700 UTC;76;4.9;1.2
2023/10/11;0800 UTC;87;6.2;1.2
2023/10/11;0900 UTC;81;5.6;1.3
2023/10/11;1000 UTC;60;6.7;1.6
2023/10/11;1100 UTC;66;5.3;2
2023/10/11;1200 UTC;102;5.2;1.4
2023/10/11;1300 UTC;111;7;1.1
2023/10/11;1400 UTC;165;5;1.6
2023/10/11;1500 UTC;157;6;1.6
2023/10/11;1600 UTC;119;6.5;1.3
2023/10/11;1700 UTC;134;5.7;1.5
2023/10/11;1800 UTC;130;5.4;1.4
2023/10/11;1900 UTC;132;5.9;1.5
2023/10/11;2000 UTC;118;5.1;1.2
2023/10/11;2100 UTC;82;5.5;0.8
2023/10/11;2200 UTC;127;4.1;1
2023/10/11;2300 UTC;105;4.1;0.8
2023/10/12;0000 UTC;89;3.9;0.7
2023/10/12;0100 UTC;83;3.5;0.9
2023/10/12;0200 UTC;95;3.6;0.5
2023/10/12;0300 UTC;51;3.4;0.4
2023/10/12;0400 UTC;67;3;0.6
2023/10/12;0500 UTC;67;2.6;0.5
2023/10/12;0600 UTC;52;2.8;0.5
2023/10/12;0700 UTC;34;1.5;0.5
2023/10/12;0800 UTC;326;1.8;0.6
2023/10/12;0900 UTC;32;2.2;0.7
2023/10/12;1000 UTC;41;2.2;0.6
2023/10/12;1100 UTC;120;3.7;1.2
2023/10/12;1200 UTC;116;3.7;1.2
2023/10/12;1300 UTC;165;5.2;1.5
2023/10/12;1400 UTC;154;4.2;1.3
2023/10/12;1500 UTC;141;4.4;1.3
2023/10/12;1600 UTC;99;4.7;1.4
2023/10/12;1700 UTC;88;6.3;1.7
2023/10/12;1800 UTC;65;5.4;1.8
2023/10/12;1900 UTC;82;5.8;1.7
2023/10/12;2000 UTC;70;6.5;1.3
2023/10/12;2100 UTC;55;6.1;2
2023/10/12;2200 UTC;50;8.3;1.6
2023/10/12;2300 UTC;52;4.7;2.1
2023/10/13;0000 UTC;50;5.1;1.6
2023/10/13;0100 UTC;48;5.1;1.3
2023/10/13;0200 UTC;44;5.1;0.9
2023/10/13;0300 UTC;43;3.6;1.2
2023/10/13;0400 UTC;35;3.6;1
2023/10/13;0500 UTC;32;2.8;0.7
2023/10/13;0600 UTC;28;2.1;0.5
2023/10/13;0700 UTC;28;2.5;0.9
2023/10/13;0800 UTC;26;3.1;1
2023/10/13;0900 UTC;308;2.4;0.4
2023/10/13;1000 UTC;340;2.2;0.7
2023/10/13;1100 UTC;31;4.2;1.1
2023/10/13;1200 UTC;37;4.2;0.9
2023/10/13;1300 UTC;227;2.7;0.6
2023/10/13;1400 UTC;211;3;0.8
2023/10/13;1500 UTC;56;5.4;1.3
2023/10/13;1600 UTC;88;6.3;1.6
2023/10/13;1700 UTC;74;7.6;2.1
2023/10/13;1800 UTC;68;7.6;2.4
2023/10/13;1900 UTC;63;7.6;2
2023/10/13;2000 UTC;62;7.9;2
2023/10/13;2100 UTC;56;7;2.1
2023/10/13;2200 UTC;61;6.7;2.4
2023/10/13;2300 UTC;59;8.3;2.5
2023/10/14;0000 UTC;57;7.9;2
2023/10/14;0100 UTC;55;7.4;2.2
2023/10/14;0200 UTC;46;7;1.8
2023/10/14;0300 UTC;54;7.5;1.6
2023/10/14;0400 UTC;52;4.6;1.2
2023/10/14;0500 UTC;45;3.8;1.3
2023/10/14;0600 UTC;42;3.8;0.9
2023/10/14;0700 UTC;53;5.2;1.5
2023/10/14;0800 UTC;44;5.2;1.2
2023/10/14;0900 UTC;43;3.3;1.1
2023/10/14;1000 UTC;62;4.6;1.3
2023/10/14;1100 UTC;56;5.2;1.9
2023/10/14;1200 UTC;83;5.4;1.5
2023/10/14;1300 UTC;89;6.4;2.1
2023/10/14;1400 UTC;83;6.1;1.6
2023/10/14;1500 UTC;67;6.5;1.5
2023/10/14;1600 UTC;84;6.5;2.2
2023/10/14;1700 UTC;94;8.3;1.7
2023/10/14;1800 UTC;102;8.3;1.9
2023/10/14;1900 UTC;88;5.5;1.3
2023/10/14;2000 UTC;90;5.5;1.5
2023/10/14;2100 UTC;89;6.1;1.6
2023/10/14;2200 UTC;80;5.8;1.4
2023/10/14;2300 UTC;84;5.6;1
2023/10/15;0000 UTC;84;4;0.8
2023/10/15;0100 UTC;68;3.7;0.9
2023/10/15;0200 UTC;45;4.9;0.9
2023/10/15;0300 UTC;60;4;0.8
2023/10/15;0400 UTC;76;3.7;1.2
2023/10/15;0500 UTC;61;3.6;1
2023/10/15;0600 UTC;76;5.4;1.1
2023/10/15;0700 UTC;71;5;1.1
2023/10/15;0800 UTC;62;5;0.9
2023/10/15;0900 UTC;67;4.3;1.1
2023/10/15;1000 UTC;102;5.1;1.1
2023/10/15;1100 UTC;116;7;1.8
2023/10/15;1200 UTC;136;6.3;2.2
2023/10/15;1300 UTC;127;6.9;2
2023/10/15;1400 UTC;135;6.9;1.8
2023/10/15;1500 UTC;148;6.8;1.7
2023/10/15;1600 UTC;161;5.2;1.9
2023/10/15;1700 UTC;159;5.8;1.8
2023/10/15;1800 UTC;145;5.8;1.2
2023/10/15;1900 UTC;130;6.1;1.5
2023/10/15;2000 UTC;128;6;1.3
2023/10/15;2100 UTC;142;5.6;1.3
2023/10/15;2200 UTC;146;4.7;1.3
2023/10/15;2300 UTC;139;5.5;1.1
2023/10/16;0000 UTC;138;4.8;1.3
2023/10/16;0100 UTC;134;4.5;1
2023/10/16;0200 UTC;134;5.8;1.4
2023/10/16;0300 UTC;138;5.8;1.4
2023/10/16;0400 UTC;139;4.8;1.1
2023/10/16;0500 UTC;126;4.2;1.1
2023/10/16;0600 UTC;137;5;1.3
2023/10/16;0700 UTC;116;6;1.1
2023/10/16;0800 UTC;137;6;1
2023/10/16;0900 UTC;107;6.5;1.2
2023/10/16;1000 UTC;158;5.2;1.1
2023/10/16;1100 UTC;151;4.7;1.3
2023/10/16;1200 UTC;131;4.8;1.4
2023/10/16;1300 UTC;133;5.2;1.6
2023/10/16;1400 UTC;157;5.7;1.4
2023/10/16;1500 UTC;127;4.7;1.7
2023/10/16;1600 UTC;150;4.6;1.7
2023/10/16;1700 UTC;158;5.4;1.6
2023/10/16;1800 UTC;153;5.1;1.7
2023/10/16;1900 UTC;121;5;1.2
2023/10/16;2000 UTC;114;4.6;1.3
2023/10/16;2100 UTC;158;5.4;1.2
2023/10/16;2200 UTC;146;4.4;0.7
2023/10/16;2300 UTC;162;3.7;0.5
2023/10/17;0000 UTC;95;3;0.8
2023/10/17;0100 UTC;133;3.4;0.7
2023/10/17;0200 UTC;169;3;0.8
2023/10/17;0300 UTC;172;2.9;0.9
2023/10/17;0400 UTC;177;4.8;0.6
2023/10/17;0500 UTC;115;4.1;0.7
2023/10/17;0600 UTC;84;2.9;0.7
2023/10/17;0700 UTC;108;3.8;1
2023/10/17;0800 UTC;82;3.2;0.7
2023/10/17;0900 UTC;85;3.1;0.8
2023/10/17;1000 UTC;109;4;1.1
2023/10/17;1100 UTC;86;3.9;1.1
2023/10/17;1200 UTC;163;4.6;1.6
2023/10/17;1300 UTC;165;5.4;1.6
2023/10/17;1400 UTC;154;5;2
2023/10/17;1500 UTC;150;5.1;1.6
2023/10/17;1600 UTC;140;5.4;1.3
2023/10/17;1700 UTC;156;5.6;1.5
2023/10/17;1800 UTC;145;5.6;1.6
2023/10/17;1900 UTC;;;
2023/10/17;2000 UTC;;;
2023/10/17;2100 UTC;;;
2023/10/17;2200 UTC;;;
2023/10/17;2300 UTC;131;4.6;1.1
2023/10/18;0000 UTC;119;4.2;0.9
2023/10/18;0100 UTC;154;3.4;0.6
2023/10/18;0200 UTC;134;3.8;0.7
2023/10/18;0300 UTC;133;3.6;1
2023/10/18;0400 UTC;110;3.8;0.7
2023/10/18;0500 UTC;38;3.2;0.5
2023/10/18;0600 UTC;125;2.7;0.6
2023/10/18;0700 UTC;128;2.3;0.4
2023/10/18;0800 UTC;80;2.5;0.6
2023/10/18;0900 UTC;149;1.8;0.4
2023/10/18;1000 UTC;168;2.8;0.8
2023/10/18;1100 UTC;168;2.9;1
2023/10/18;1200 UTC;141;4.6;1.2
2023/10/18;1300 UTC;146;3.7;1.4
2023/10/18;1400 UTC;164;4.6;1.6
2023/10/18;1500 UTC;178;4.1;1.5
2023/10/18;1600 UTC;168;4;1.4
2023/10/18;1700 UTC;171;5.3;1.6
2023/10/18;1800 UTC;147;5.2;1.5
2023/10/18;1900 UTC;129;4.6;1.3
2023/10/18;2000 UTC;113;4.7;1.3
2023/10/18;2100 UTC;122;4.8;1.1
2023/10/18;2200 UTC;109;4.4;1.3
2023/10/18;2300 UTC;114;4.4;1.2
2023/10/19;0000 UTC;81;4.9;1
2023/10/19;0100 UTC;97;4;0.9
2023/10/19;0200 UTC;94;4.6;1.1
2023/10/19;0300 UTC;83;4.6;0.8
2023/10/19;0400 UTC;59;3.5;0.8
2023/10/19;0500 UTC;67;3.1;0.6
2023/10/19;0600 UTC;61;3.5;0.5
2023/10/19;0700 UTC;74;3.3;0.6
2023/10/19;0800 UTC;33;1.9;0.5
2023/10/19;0900 UTC;50;2.1;0.5
2023/10/19;1000 UTC;107;2.7;0.7
2023/10/19;1100 UTC;172;3.4;1.1
2023/10/19;1200 UTC;157;3.5;1.2
2023/10/19;1300 UTC;167;5.2;1.9
2023/10/19;1400 UTC;146;5.8;1.6
2023/10/19;1500 UTC;161;5.3;1.5
2023/10/19;1600 UTC;165;6.1;1.7
2023/10/19;1700 UTC;163;4.6;1.3
2023/10/19;1800 UTC;138;5.5;1.5
2023/10/19;1900 UTC;156;4.4;1.3
2023/10/19;2000 UTC;130;4.7;1.5
2023/10/19;2100 UTC;143;4.2;1
2023/10/19;2200 UTC;136;3.9;1
2023/10/19;2300 UTC;119;5.3;0.9
2023/10/20;0000 UTC;118;4.6;1.1
2023/10/20;0100 UTC;117;4.8;1.5
2023/10/20;0200 UTC;106;5.1;1.4
2023/10/20;0300 UTC;84;4.9;1.1
2023/10/20;0400 UTC;121;4.6;0.9
2023/10/20;0500 UTC;93;4.5;0.8
2023/10/20;0600 UTC;95;3.8;0.8
2023/10/20;0700 UTC;58;3.1;0.5
2023/10/20;0800 UTC;64;2.6;0.5
2023/10/20;0900 UTC;69;2;0.6
2023/10/20;1000 UTC;121;4;0.9
2023/10/20;1100 UTC;126;3.9;1
2023/10/20;1200 UTC;159;4;1.3
2023/10/20;1300 UTC;151;4.8;1.6
2023/10/20;1400 UTC;168;5;1.6
2023/10/20;1500 UTC;134;5.7;1.3
2023/10/20;1600 UTC;149;4.5;1.3
2023/10/20;1700 UTC;159;4.9;1.3
2023/10/20;1800 UTC;141;4.9;1.6
2023/10/20;1900 UTC;172;4.9;1.1
2023/10/20;2000 UTC;157;4.3;1
2023/10/20;2100 UTC;157;3.6;1.2
2023/10/20;2200 UTC;144;4.3;1.3
2023/10/20;2300 UTC;161;4.3;1
2023/10/21;0000 UTC;153;3.9;1.2
2023/10/21;0100 UTC;140;3.7;0.9
2023/10/21;0200 UTC;142;4.5;1.2
2023/10/21;0300 UTC;109;4.5;0.6
2023/10/21;0400 UTC;101;3.2;0.8
2023/10/21;0500 UTC;114;3.9;0.9
2023/10/21;0600 UTC;87;3.6;0.5
2023/10/21;0700 UTC;93;3.9;0.7
2023/10/21;0800 UTC;106;3.9;0.8
2023/10/21;0900 UTC;76;3.5;1
2023/10/21;1000 UTC;49;3.1;0.7
2023/10/21;1100 UTC;97;3.9;1.2
2023/10/21;1200 UTC;110;4.4;1.2
2023/10/21;1300 UTC;168;5;1.6
2023/10/21;1400 UTC;166;5.4;1.6
2023/10/21;1500 UTC;145;4.5;1.3
2023/10/21;1600 UTC;172;4.7;1.4
2023/10/21;1700 UTC;174;4.8;1.3
2023/10/21;1800 UTC;174;5.5;1.4
2023/10/21;1900 UTC;137;5.2;1.2
2023/10/21;2000 UTC;145;4.5;1.2
2023/10/21;2100 UTC;126;4.8;1.2
2023/10/21;2200 UTC;142;4.3;1
2023/10/21;2300 UTC;141;4.4;1.1
2023/10/22;0000 UTC;123;4;0.9
2023/10/22;0100 UTC;141;3.8;0.9
2023/10/22;0200 UTC;131;3.6;1
2023/10/22;0300 UTC;88;3.1;0.5
2023/10/22;0400 UTC;110;3.8;0.7
2023/10/22;0500 UTC;109;3.6;0.8
2023/10/22;0600 UTC;94;2.9;0.6
2023/10/22;0700 UTC;128;3.7;0.9
2023/10/22;0800 UTC;84;3.7;0.5
2023/10/22;0900 UTC;136;3.8;0.7
2023/10/22;1000 UTC;98;3.8;1.2
2023/10/22;1100 UTC;100;4.1;1
2023/10/22;1200 UTC;143;4.4;1.2
2023/10/22;1300 UTC;152;4.8;1.4
2023/10/22;1400 UTC;149;5.4;1.5
2023/10/22;1500 UTC;132;4.8;1.6
2023/10/22;1600 UTC;130;5.7;1.3
2023/10/22;1700 UTC;136;5.7;1.5
2023/10/22;1800 UTC;146;5.2;1.4
2023/10/22;1900 UTC;146;4.7;1.2
2023/10/22;2000 UTC;125;5.1;1.3
2023/10/22;2100 UTC;132;4.9;1.3
2023/10/22;2200 UTC;114;4.9;1.4
2023/10/22;2300 UTC;100;4.9;1
2023/10/23;0000 UTC;103;4.9;0.9
2023/10/23;0100 UTC;87;5.1;1.1
2023/10/23;0200 UTC;103;3.7;0.8
2023/10/23;0300 UTC;31;4.4;0.7
2023/10/23;0400 UTC;81;2.9;0.7
2023/10/23;0500 UTC;74;3.3;0.7
2023/10/23;0600 UTC;83;2.8;0.9
2023/10/23;0700 UTC;77;2.9;0.5
2023/10/23;0800 UTC;133;4.8;1.2
2023/10/23;0900 UTC;57;4;1.1
2023/10/23;1000 UTC;31;3.3;0.9
2023/10/23;1100 UTC;164;4.7;0.8
2023/10/23;1200 UTC;149;2.7;0.7
2023/10/23;1300 UTC;93;5.4;0.6
2023/10/23;1400 UTC;146;3.3;0.7
2023/10/23;1500 UTC;148;3.6;1
2023/10/23;1600 UTC;167;4.1;1.6
2023/10/23;1700 UTC;136;5.4;1.4
2023/10/23;1800 UTC;135;5.2;1.6
2023/10/23;1900 UTC;136;5.6;1.5
2023/10/23;2000 UTC;137;5.9;1.4
2023/10/23;2100 UTC;114;5.9;0.9
2023/10/23;2200 UTC;86;4.1;1.1
2023/10/23;2300 UTC;145;4.9;0.9
2023/10/24;0000 UTC;146;4.3;1.1
2023/10/24;0100 UTC;130;4.8;1.4
2023/10/24;0200 UTC;116;4.2;1
2023/10/24;0300 UTC;177;4;1.2
2023/10/24;0400 UTC;145;4.9;1
2023/10/24;0500 UTC;98;4.9;0.6
2023/10/24;0600 UTC;94;2.9;0.7
2023/10/24;0700 UTC;92;2.9;0.6
2023/10/24;0800 UTC;46;3;0.5
2023/10/24;0900 UTC;53;2.8;0.5
2023/10/24;1000 UTC;348;3;0.9
2023/10/24;1100 UTC;354;2.9;0.7
2023/10/24;1200 UTC;307;2.2;1
2023/10/24;1300 UTC;305;2.7;0.6
2023/10/24;1400 UTC;84;3.8;1.3
2023/10/24;1500 UTC;93;5.5;1.5
2023/10/24;1600 UTC;57;6.2;1.8
2023/10/24;1700 UTC;68;6.5;1.7
2023/10/24;1800 UTC;67;6.2;1.3
2023/10/24;1900 UTC;78;6;1.9
2023/10/24;2000 UTC;77;6.8;1.8
2023/10/24;2100 UTC;76;7.5;1.6
2023/10/24;2200 UTC;64;6.5;2.1
2023/10/24;2300 UTC;26;6.5;1.1
2023/10/25;0000 UTC;57;5.8;1.5
2023/10/25;0100 UTC;50;7.3;2.5
2023/10/25;0200 UTC;51;7.2;1.9
2023/10/25;0300 UTC;44;5.4;1.4
2023/10/25;0400 UTC;23;4.4;1.4
2023/10/25;0500 UTC;42;5.5;1.6
2023/10/25;0600 UTC;38;4.7;1.1
2023/10/25;0700 UTC;8;2.6;0.5
2023/10/25;0800 UTC;46;2.5;0.6
2023/10/25;0900 UTC;36;3;0.9
2023/10/25;1000 UTC;45;5;1.6
2023/10/25;1100 UTC;22;6.7;1.9
2023/10/25;1200 UTC;347;5.9;1.2
2023/10/25;1300 UTC;355;5.2;1.4
2023/10/25;1400 UTC;275;4.7;1.4
2023/10/25;1500 UTC;261;4.1;1.2
2023/10/25;1600 UTC;77;5.3;1.6
2023/10/25;1700 UTC;73;6.2;1.5
2023/10/25;1800 UTC;81;6.3;2.2
2023/10/25;1900 UTC;57;7.8;2.2
2023/10/25;2000 UTC;55;7.8;1.7
2023/10/25;2100 UTC;61;8.2;2.6
2023/10/25;2200 UTC;57;8.8;2.6
2023/10/25;2300 UTC;52;8.7;3
2023/10/26;0000 UTC;47;8.7;2.9
2023/10/26;0100 UTC;47;8;2.2
2023/10/26;0200 UTC;44;7.7;1.7
2023/10/26;0300 UTC;37;5.5;2.2
2023/10/26;0400 UTC;39;5.4;2.1
2023/10/26;0500 UTC;27;8.2;2.3
2023/10/26;0600 UTC;42;8.2;1.7
2023/10/26;0700 UTC;39;6.3;2.1
2023/10/26;0800 UTC;36;5.4;1.4
2023/10/26;0900 UTC;34;5.6;1.7
2023/10/26;1000 UTC;21;5.5;1.8
2023/10/26;1100 UTC;340;5;0.9
2023/10/26;1200 UTC;269;2.8;0.8
2023/10/26;1300 UTC;229;4.8;1.6
2023/10/26;1400 UTC;106;5.7;1.7
2023/10/26;1500 UTC;91;5.6;1.5
2023/10/26;1600 UTC;70;5.9;2
2023/10/26;1700 UTC;63;5.8;1.5
2023/10/26;1800 UTC;83;7.8;2.1
2023/10/26;1900 UTC;57;8.5;2.2
2023/10/26;2000 UTC;62;8;2.4
2023/10/26;2100 UTC;58;11.2;3.4
2023/10/26;2200 UTC;65;9.5;3.2
2023/10/26;2300 UTC;56;10.5;2.4
2023/10/27;0000 UTC;53;10.1;3
2023/10/27;0100 UTC;51;10.2;1.9
2023/10/27;0200 UTC;46;6.7;1.4
2023/10/27;0300 UTC;46;6.4;1
2023/10/27;0400 UTC;45;5.9;1.7
2023/10/27;0500 UTC;41;5.5;1.7
2023/10/27;0600 UTC;34;6.6;1
2023/10/27;0700 UTC;39;5.3;1.1
2023/10/27;0800 UTC;30;4.3;0.7
2023/10/27;0900 UTC;36;5.1;0.7
2023/10/27;1000 UTC;37;6;1.4
2023/10/27;1100 UTC;14;6.2;1.7
2023/10/27;1200 UTC;354;6.2;1.1
2023/10/27;1300 UTC;186;4;1.2
2023/10/27;1400 UTC;196;4.3;1.9
2023/10/27;1500 UTC;184;5.7;1.6
2023/10/27;1600 UTC;77;5.7;1.1
2023/10/27;1700 UTC;85;7.8;2.3
2023/10/27;1800 UTC;86;7.8;1.6
2023/10/27;1900 UTC;80;6.7;1.5
2023/10/27;2000 UTC;84;7.2;1.6
2023/10/27;2100 UTC;69;7.4;1.5
2023/10/27;2200 UTC;64;6.8;1.6
2023/10/27;2300 UTC;68;7.4;1.6
2023/10/28;0000 UTC;57;7.4;1.7
2023/10/28;0100 UTC;66;6.9;1.5
2023/10/28;0200 UTC;57;4.8;1.6
2023/10/28;0300 UTC;61;4.6;0.8
2023/10/28;0400 UTC;55;5.1;1.5
2023/10/28;0500 UTC;67;4.9;1.2
2023/10/28;0600 UTC;53;4.8;1.4
2023/10/28;0700 UTC;36;3.4;0.8
2023/10/28;0800 UTC;47;3.5;0.8
2023/10/28;0900 UTC;53;3.8;1.2
2023/10/28;1000 UTC;65;6.2;1.8
2023/10/28;1100 UTC;59;6.2;1.9
2023/10/28;1200 UTC;68;7.8;1.7
2023/10/28;1300 UTC;82;7.8;1.9
2023/10/28;1400 UTC;77;8;2.1
2023/10/28;1500 UTC;86;7.6;1.9
2023/10/28;1600 UTC;89;7.3;2
2023/10/28;1700 UTC;90;7;1.8
2023/10/28;1800 UTC;73;6.8;1.5
2023/10/28;1900 UTC;63;6.9;1.7
2023/10/28;2000 UTC;58;5.6;1.7
2023/10/28;2100 UTC;68;4.7;1.4
2023/10/28;2200 UTC;72;6.1;1.4
2023/10/28;2300 UTC;88;5.2;1.4
2023/10/29;0000 UTC;61;6.6;1.6
2023/10/29;0100 UTC;66;5;1.1
2023/10/29;0200 UTC;57;4.8;1.3
2023/10/29;0300 UTC;69;4.3;1.1
2023/10/29;0400 UTC;92;4.1;0.8
2023/10/29;0500 UTC;68;4.2;1
2023/10/29;0600 UTC;71;3.1;0.6
2023/10/29;0700 UTC;55;2.4;0.8
2023/10/29;0800 UTC;52;4.6;0.9
2023/10/29;0900 UTC;63;3.4;1
2023/10/29;1000 UTC;74;5.2;1.4
2023/10/29;1100 UTC;57;5.8;1.8
2023/10/29;1200 UTC;71;5.5;1.4
2023/10/29;1300 UTC;89;5.2;2
2023/10/29;1400 UTC;92;7.1;2.1
2023/10/29;1500 UTC;87;7.5;1.7
2023/10/29;1600 UTC;77;5.9;1.7
2023/10/29;1700 UTC;83;6.2;1.9
2023/10/29;1800 UTC;98;7.1;2.1
2023/10/29;1900 UTC;75;7.9;1.8
2023/10/29;2000 UTC;78;6.9;1.2
2023/10/29;2100 UTC;64;5.1;1.2
2023/10/29;2200 UTC;66;4.1;1.1
2023/10/29;2300 UTC;76;5.8;1.5
2023/10/30;0000 UTC;80;6.3;1.5
2023/10/30;0100 UTC;76;5.8;1.6
2023/10/30;0200 UTC;79;4.8;1.1
2023/10/30;0300 UTC;71;5.2;1.1
2023/10/30;0400 UTC;73;4.2;0.8
2023/10/30;0500 UTC;63;3.6;0.6
2023/10/30;0600 UTC;49;3.3;0.6
2023/10/30;0700 UTC;53;3;0.9
2023/10/30;0800 UTC;47;4.2;0.5
2023/10/30;0900 UTC;59;3.1;1
2023/10/30;1000 UTC;84;3.3;0.9
2023/10/30;1100 UTC;57;4.3;1.5
2023/10/30;1200 UTC;68;4.1;1.3
2023/10/30;1300 UTC;81;5.7;1.2
2023/10/30;1400 UTC;94;5.7;1.7
2023/10/30;1500 UTC;96;7.3;1.8
2023/10/30;1600 UTC;110;5.9;1.8
2023/10/30;1700 UTC;124;6.3;2
2023/10/30;1800 UTC;108;6.7;1.5
2023/10/30;1900 UTC;87;6.7;1.7
2023/10/30;2000 UTC;91;6.3;1.7
2023/10/30;2100 UTC;72;5.4;1.4
2023/10/30;2200 UTC;69;5;1.3
2023/10/30;2300 UTC;53;5.6;1
2023/10/31;0000 UTC;63;6.1;1.6
2023/10/31;0100 UTC;59;5.7;1.8
2023/10/31;0200 UTC;61;5.7;1.5
2023/10/31;0300 UTC;50;5.3;1.3
2023/10/31;0400 UTC;35;3.6;0.8
2023/10/31;0500 UTC;43;3.2;1.1
2023/10/31;0600 UTC;20;2.7;0.3
2023/10/31;0700 UTC;2;1.2;0.3
2023/10/31;0800 UTC;353;1.5;0.4
2023/10/31;0900 UTC;28;1.4;0.5
2023/10/31;1000 UTC;54;2.4;0.8
2023/10/31;1100 UTC;13;3.4;0.8
2023/10/31;1200 UTC;302;2.7;0.7
2023/10/31;1300 UTC;233;3.6;0.6
2023/10/31;1400 UTC;168;4.6;1.6
2023/10/31;1500 UTC;140;5.1;1.6
2023/10/31;1600 UTC;140;5.8;1.6
2023/10/31;1700 UTC;120;5.3;1.5
2023/10/31;1800 UTC;108;5.3;1.7
2023/10/31;1900 UTC;91;5.5;1.6
2023/10/31;2000 UTC;88;5.1;1.4
2023/10/31;2100 UTC;81;6.7;1.6
2023/10/31;2200 UTC;63;6.3;1.4
2023/10/31;2300 UTC;64;5.5;1.6
2023/11/01;0000 UTC;54;5.8;1.4
2023/11/01;0100 UTC;44;4.4;1.5
2023/11/01;0200 UTC;57;4.3;1.2
2023/11/01;0300 UTC;47;3.8;1.4
2023/11/01;0400 UTC;44;4.2;0.8
2023/11/01;0500 UTC;314;3.4;0.4
2023/11/01;0600 UTC;27;2;0.9
2023/11/01;0700 UTC;41;2.5;0.9
2023/11/01;0800 UTC;26;2.5;0.9
2023/11/01;0900 UTC;35;2.7;0.7
2023/11/01;1000 UTC;34;4.2;1.2
2023/11/01;1100 UTC;322;3.5;0.9
2023/11/01;1200 UTC;206;3.1;1.1
2023/11/01;1300 UTC;189;3.2;1.5
2023/11/01;1400 UTC;190;4.9;2.1
2023/11/01;1500 UTC;178;5.2;1.9
2023/11/01;1600 UTC;141;5.1;1.6
2023/11/01;1700 UTC;123;5.6;1.4
2023/11/01;1800 UTC;88;6.1;1.5
2023/11/01;1900 UTC;97;6.2;1.8
2023/11/01;2000 UTC;83;5.3;1.1
